STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TAVG_C,TMAX_C,TMIN_C,CITY
IRM00040729,"ZANJAN, IR",2025-03-06,0.0,",,S",,,44,"H,,S",52.0,",,S",,,6.666666666666667,11.11111111111111,,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-06,0.0,",,S",,,54,"H,,S",64.0,",,S",39.0,",,S",12.222222222222221,17.77777777777778,3.888888888888889,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-06,0.0,",,S",,,44,"H,,S",61.0,",,S",,,6.666666666666667,16.11111111111111,,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-06,0.0,",,S",,,47,"H,,S",63.0,",,S",,,8.333333333333334,17.22222222222222,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-06,0.04,",,S",,,44,"H,,S",56.0,",,S",,,6.666666666666667,13.333333333333334,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-06,0.0,",,S",,,76,"H,,S",90.0,",,S",,,24.444444444444443,32.22222222222222,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-06,0.0,",,S",,,58,"H,,S",74.0,",,S",,,14.444444444444445,23.333333333333332,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-06,0.0,",,S",,,53,"H,,S",67.0,",,S",38.0,",,S",11.666666666666666,19.444444444444443,3.3333333333333335,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-06,0.0,",,S",,,53,"H,,S",,,,,11.666666666666666,,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-06,0.0,",,S",,,61,"H,,S",78.0,",,S",,,16.11111111111111,25.555555555555557,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-07,0.05,",,S",,,50,"H,,S",58.0,",,S",,,10.0,14.444444444444445,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-07,0.0,",,S",,,80,"H,,S",92.0,",,S",67.0,",,S",26.666666666666668,33.333333333333336,19.444444444444443,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-07,0.25,",,S",,,45,"H,,S",58.0,",,S",30.0,",,S",7.222222222222222,14.444444444444445,-1.1111111111111112,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-07,0.28,",,S",,,64,"H,,S",,,,,17.77777777777778,,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-07,0.0,",,S",,,44,"H,,S",,,26.0,",,S",6.666666666666667,,-3.3333333333333335,Sanandaj
IRM00040769,"ARAK, IR",2025-03-07,0.0,",,S",,,47,"H,,S",58.0,",,S",34.0,",,S",8.333333333333334,14.444444444444445,1.1111111111111112,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-07,0.0,",,S",,,45,"H,,S",59.0,",,S",26.0,",,S",7.222222222222222,15.0,-3.3333333333333335,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-07,0.19,",,S",,,40,"H,,S",,,28.0,",,S",4.444444444444445,,-2.2222222222222223,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-07,0.0,",,S",,,47,"H,,S",60.0,",,S",30.0,",,S",8.333333333333334,15.555555555555555,-1.1111111111111112,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-07,0.0,",,S",,,56,"H,,S",65.0,",,S",45.0,",,S",13.333333333333334,18.333333333333332,7.222222222222222,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-07,0.0,",,S",,,61,"H,,S",,,50.0,",,S",16.11111111111111,,10.0,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-07,0.0,",,S",,,43,"H,,S",56.0,",,S",30.0,",,S",6.111111111111111,13.333333333333334,-1.1111111111111112,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-07,0.0,",,S",,,57,"H,,S",70.0,",,S",41.0,",,S",13.88888888888889,21.11111111111111,5.0,Sanandaj
IRM00040757,"SEMNAN, IR",2025-03-07,0.0,",,S",,,60,"H,,S",65.0,",,S",43.0,",,S",15.555555555555555,18.333333333333332,6.111111111111111,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-07,0.0,",,S",,,76,"H,,S",89.0,",,S",60.0,",,S",24.444444444444443,31.666666666666668,15.555555555555555,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-07,0.0,",,S",,,49,"H,,S",63.0,",,S",31.0,",,S",9.444444444444445,17.22222222222222,-0.5555555555555556,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-07,0.0,",,S",,,51,"H,,S",67.0,",,S",32.0,",,S",10.555555555555555,19.444444444444443,0.0,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-07,1.44,",,S",,,49,"H,,S",51.0,",,S",,,9.444444444444445,10.555555555555555,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-07,0.0,",,S",,,56,"H,,S",63.0,",,S",44.0,",,S",13.333333333333334,17.22222222222222,6.666666666666667,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-07,0.33,",,S",,,47,"H,,S",55.0,",,S",37.0,",,S",8.333333333333334,12.777777777777779,2.7777777777777777,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-07,0.0,",,S",,,64,"H,,S",77.0,",,S",51.0,",,S",17.77777777777778,25.0,10.555555555555555,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-07,0.05,",,S",,,66,"H,,S",72.0,",,S",62.0,",,S",18.88888888888889,22.22222222222222,16.666666666666668,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-07,0.0,",,S",,,53,"H,,S",,,38.0,",,S",11.666666666666666,,3.3333333333333335,Sanandaj
IR000040841,"KERMAN, IR",2025-03-07,0.15,",,S",,,53,"H,,S",65.0,",,S",44.0,",,S",11.666666666666666,18.333333333333332,6.666666666666667,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-07,0.05,",,S",,,58,"H,,S",64.0,",,S",50.0,",,S",14.444444444444445,17.77777777777778,10.0,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-07,1.26,",,S",,,66,"H,,S",68.0,",,S",64.0,",,S",18.88888888888889,20.0,17.77777777777778,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-08,0.0,",,S",,,60,"H,,S",,,47.0,",,S",15.555555555555555,,8.333333333333334,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-08,0.0,",,S",,,53,"H,,S",64.0,",,S",41.0,",,S",11.666666666666666,17.77777777777778,5.0,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-08,0.12,",,S",,,56,"H,,S",70.0,",,S",,,13.333333333333334,21.11111111111111,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-08,0.5,",,S",,,47,"H,,S",54.0,",,S",,,8.333333333333334,12.222222222222221,,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-08,0.11,",,S",,,46,"H,,S",,,,,7.777777777777778,,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-08,0.0,",,S",,,80,"H,,S",94.0,",,S",,,26.666666666666668,34.44444444444444,,Sanandaj
IR000040841,"KERMAN, IR",2025-03-08,0.0,",,S",,,54,"H,,S",63.0,",,S",42.0,",,S",12.222222222222221,17.22222222222222,5.555555555555555,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-08,0.46,",,S",,,51,"H,,S",60.0,",,S",,,10.555555555555555,15.555555555555555,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-08,0.0,",,S",,,80,"H,,S",94.0,",,S",63.0,",,S",26.666666666666668,34.44444444444444,17.22222222222222,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-08,0.04,",,S",,,68,"H,,S",,,,,20.0,,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-08,0.4,",,S",,,49,"H,,S",57.0,",,S",,,9.444444444444445,13.88888888888889,,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-08,0.13,",,S",,,51,"H,,S",60.0,",,S",32.0,",,S",10.555555555555555,15.555555555555555,0.0,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-08,0.0,",,S",,,62,"H,,S",69.0,",,S",52.0,",,S",16.666666666666668,20.555555555555557,11.11111111111111,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-08,0.22,",,S",,,51,"H,,S",58.0,",,S",,,10.555555555555555,14.444444444444445,,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-08,0.1,",,S",,,56,"H,,S",63.0,",,S",52.0,",,S",13.333333333333334,17.22222222222222,11.11111111111111,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-08,0.09,",,S",,,49,"H,,S",56.0,",,S",44.0,",,S",9.444444444444445,13.333333333333334,6.666666666666667,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-08,0.8,",,S",,,43,"H,,S",50.0,",,S",,,6.111111111111111,10.0,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-08,0.0,",,S",,,48,"H,,S",60.0,",,S",32.0,",,S",8.88888888888889,15.555555555555555,0.0,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-08,0.07,",,S",,,64,"H,,S",,,,,17.77777777777778,,,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-08,0.12,",,S",,,62,"H,,S",71.0,",,S",,,16.666666666666668,21.666666666666668,,Sanandaj
IRM00040769,"ARAK, IR",2025-03-08,0.7,",,S",,,46,"H,,S",55.0,",,S",,,7.777777777777778,12.777777777777779,,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-08,0.03,",,S",,,53,"H,,S",62.0,",,S",44.0,",,S",11.666666666666666,16.666666666666668,6.666666666666667,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-08,0.24,",,S",,,41,"H,,S",48.0,",,S",38.0,",,S",5.0,8.88888888888889,3.3333333333333335,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-08,0.31,",,S",,,48,"H,,S",58.0,",,S",,,8.88888888888889,14.444444444444445,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-08,0.15,",,S",,,42,"H,,S",51.0,",,S",,,5.555555555555555,10.555555555555555,,Sanandaj
IRM00040769,"ARAK, IR",2025-03-09,0.02,",,S",,,47,"H,,S",55.0,",,S",,,8.333333333333334,12.777777777777779,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-09,0.17,",,S",,,45,"H,,S",52.0,",,S",,,7.222222222222222,11.11111111111111,,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-09,0.0,",,S",,,58,"H,,S",67.0,",,S",49.0,",,S",14.444444444444445,19.444444444444443,9.444444444444445,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-09,1.13,",,S",,,44,"H,,S",58.0,",,S",40.0,",,S",6.666666666666667,14.444444444444445,4.444444444444445,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-09,0.05,",,S",,,56,"H,,S",69.0,",,S",,,13.333333333333334,20.555555555555557,,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-09,0.0,",,S",,,45,"H,,S",53.0,",,S",,,7.222222222222222,11.666666666666666,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-09,0.0,",,S",,,81,"H,,S",92.0,",,S",67.0,",,S",27.22222222222222,33.333333333333336,19.444444444444443,Sanandaj
IR000040841,"KERMAN, IR",2025-03-09,0.0,",,S",,,58,"H,,S",69.0,",,S",,,14.444444444444445,20.555555555555557,,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-09,0.0,",,S",,,67,"H,,S",80.0,",,S",,,19.444444444444443,26.666666666666668,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-09,0.01,",,S",,,60,"H,,S",70.0,",,S",,,15.555555555555555,21.11111111111111,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-09,0.35,",,S",,,42,"H,,S",53.0,",,S",,,5.555555555555555,11.666666666666666,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-09,0.5,",,S",,,43,"H,,S",50.0,",,S",,,6.111111111111111,10.0,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-09,0.0,",,S",,,49,"H,,S",59.0,",,S",40.0,",,S",9.444444444444445,15.0,4.444444444444445,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-09,0.0,",,S",,,67,"H,,S",81.0,",,S",53.0,",,S",19.444444444444443,27.22222222222222,11.666666666666666,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-09,0.57,",,S",,,50,"H,,S",61.0,",,S",,,10.0,16.11111111111111,,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-09,0.06,",,S",,,42,"H,,S",45.0,",,S",38.0,",,S",5.555555555555555,7.222222222222222,3.3333333333333335,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-09,0.0,",,S",,,56,"H,,S",63.0,",,S",48.0,",,S",13.333333333333334,17.22222222222222,8.88888888888889,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-09,0.0,",,S",,,51,"H,,S",68.0,",,S",,,10.555555555555555,20.0,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-09,0.19,",,S",,,41,"H,,S",49.0,",,S",34.0,",,S",5.0,9.444444444444445,1.1111111111111112,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-09,0.21,",,S",,,56,"H,,S",68.0,",,S",,,13.333333333333334,20.0,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-09,0.01,",,S",,,78,"H,,S",,,,,25.555555555555557,,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-09,0.12,",,S",,,51,"H,,S",56.0,",,S",,,10.555555555555555,13.333333333333334,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-09,0.0,",,S",,,65,"H,,S",,,,,18.333333333333332,,,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-09,0.53,",,S",,,46,"H,,S",56.0,",,S",,,7.777777777777778,13.333333333333334,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-09,0.0,",,S",,,66,"H,,S",78.0,",,S",50.0,",,S",18.88888888888889,25.555555555555557,10.0,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-10,0.03,",,S",,,53,"H,,S",65.0,",,S",42.0,",,S",11.666666666666666,18.333333333333332,5.555555555555555,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-10,0.0,",,S",,,56,"H,,S",65.0,",,S",50.0,",,S",13.333333333333334,18.333333333333332,10.0,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-10,0.0,",,S",,,60,"H,,S",73.0,",,S",47.0,",,S",15.555555555555555,22.77777777777778,8.333333333333334,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-10,0.0,",,S",,,51,"H,,S",66.0,",,S",37.0,",,S",10.555555555555555,18.88888888888889,2.7777777777777777,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-10,0.0,",,S",,,80,"H,,S",89.0,",,S",,,26.666666666666668,31.666666666666668,,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-10,0.0,",,S",,,69,"H,,S",81.0,",,S",,,20.555555555555557,27.22222222222222,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-10,0.16,",,S",,,44,"H,,S",52.0,",,S",38.0,",,S",6.666666666666667,11.11111111111111,3.3333333333333335,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-10,0.03,",,S",,,47,"H,,S",,,42.0,",,S",8.333333333333334,,5.555555555555555,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-10,0.0,",,S",,,80,"H,,S",,,,,26.666666666666668,,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-10,0.0,",,S",,,66,"H,,S",76.0,",,S",,,18.88888888888889,24.444444444444443,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-10,0.16,",,S",,,57,"H,,S",70.0,",,S",46.0,",,S",13.88888888888889,21.11111111111111,7.777777777777778,Sanandaj
IR000040841,"KERMAN, IR",2025-03-10,0.0,",,S",,,57,"H,,S",69.0,",,S",42.0,",,S",13.88888888888889,20.555555555555557,5.555555555555555,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-10,0.0,",,S",,,68,"H,,S",81.0,",,S",,,20.0,27.22222222222222,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-10,0.26,",,S",,,53,"H,,S",,,,,11.666666666666666,,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-10,0.13,",,S",,,64,"H,,S",71.0,",,S",57.0,",,S",17.77777777777778,21.666666666666668,13.88888888888889,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-10,0.06,",,S",,,44,"H,,S",51.0,",,S",37.0,",,S",6.666666666666667,10.555555555555555,2.7777777777777777,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-10,0.0,",,S",,,53,"H,,S",71.0,",,S",,,11.666666666666666,21.666666666666668,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-10,0.0,",,S",,,47,"H,,S",58.0,",,S",,,8.333333333333334,14.444444444444445,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-10,0.0,",,S",,,47,"H,,S",57.0,",,S",38.0,",,S",8.333333333333334,13.88888888888889,3.3333333333333335,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-10,0.04,",,S",,,47,"H,,S",56.0,",,S",38.0,",,S",8.333333333333334,13.333333333333334,3.3333333333333335,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-10,0.69,",,S",,,45,"H,,S",,,,,7.222222222222222,,,Sanandaj
IRM00040769,"ARAK, IR",2025-03-10,0.0,",,S",,,49,"H,,S",60.0,",,S",40.0,",,S",9.444444444444445,15.555555555555555,4.444444444444445,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-10,0.0,",,S",,,62,"H,,S",78.0,",,S",46.0,",,S",16.666666666666668,25.555555555555557,7.777777777777778,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-10,0.0,",,S",,,49,"H,,S",57.0,",,S",41.0,",,S",9.444444444444445,13.88888888888889,5.0,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-10,0.0,",,S",,,45,"H,,S",54.0,",,S",37.0,",,S",7.222222222222222,12.222222222222221,2.7777777777777777,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-11,0.0,",,S",,,54,"H,,S",69.0,",,S",39.0,",,S",12.222222222222221,20.555555555555557,3.888888888888889,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-11,0.0,",,S",,,66,"H,,S",,,,,18.88888888888889,,,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-11,0.02,",,S",,,45,"H,,S",58.0,",,S",36.0,",,S",7.222222222222222,14.444444444444445,2.2222222222222223,Sanandaj
IR000040841,"KERMAN, IR",2025-03-11,0.0,",,S",,,58,"H,,S",72.0,",,S",43.0,",,S",14.444444444444445,22.22222222222222,6.111111111111111,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-11,0.0,",,S",,,80,"H,,S",93.0,",,S",67.0,",,S",26.666666666666668,33.888888888888886,19.444444444444443,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-11,0.0,",,S",,,66,"H,,S",,,61.0,",,S",18.88888888888889,,16.11111111111111,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-11,0.0,",,S",,,77,"H,,S",85.0,",,S",,,25.0,29.444444444444443,,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-11,0.13,",,S",,,51,"H,,S",54.0,",,S",,,10.555555555555555,12.222222222222221,,Sanandaj
IRM00040769,"ARAK, IR",2025-03-11,0.0,",,S",,,50,"H,,S",60.0,",,S",39.0,",,S",10.0,15.555555555555555,3.888888888888889,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-11,0.0,",,S",,,49,"H,,S",62.0,",,S",,,9.444444444444445,16.666666666666668,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-11,0.5,",,S",,,50,"H,,S",59.0,",,S",,,10.0,15.0,,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-11,0.0,",,S",,,60,"H,,S",71.0,",,S",48.0,",,S",15.555555555555555,21.666666666666668,8.88888888888889,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-11,0.0,",,S",,,52,"H,,S",67.0,",,S",,,11.11111111111111,19.444444444444443,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-11,0.01,",,S",,,54,"H,,S",,,41.0,",,S",12.222222222222221,,5.0,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-11,0.01,",,S",,,61,"H,,S",72.0,",,S",50.0,",,S",16.11111111111111,22.22222222222222,10.0,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-11,0.0,",,S",,,48,"H,,S",58.0,",,S",,,8.88888888888889,14.444444444444445,,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-11,0.0,",,S",,,68,"H,,S",78.0,",,S",,,20.0,25.555555555555557,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-11,0.02,",,S",,,46,"H,,S",56.0,",,S",,,7.777777777777778,13.333333333333334,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-11,0.0,",,S",,,45,"H,,S",58.0,",,S",,,7.222222222222222,14.444444444444445,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-11,0.0,",,S",,,69,"H,,S",,,,,20.555555555555557,,,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-11,0.0,",,S",,,47,"H,,S",59.0,",,S",,,8.333333333333334,15.0,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-11,0.0,",,S",,,56,"H,,S",,,45.0,",,S",13.333333333333334,,7.222222222222222,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-11,0.01,",,S",,,66,"H,,S",78.0,",,S",50.0,",,S",18.88888888888889,25.555555555555557,10.0,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-11,0.04,",,S",,,43,"H,,S",56.0,",,S",32.0,",,S",6.111111111111111,13.333333333333334,0.0,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-11,0.0,",,S",,,56,"H,,S",65.0,",,S",48.0,",,S",13.333333333333334,18.333333333333332,8.88888888888889,Sanandaj
IR000040706,"TABRIZ, IR",2025-03-12,0.0,",,S",,,49,"H,,S",62.0,",,S",36.0,",,S",9.444444444444445,16.666666666666668,2.2222222222222223,Sanandaj
IRM00040809,"BIRJAND, IR",2025-03-12,0.0,",,S",,,55,"H,,S",69.0,",,S",,,12.777777777777779,20.555555555555557,,Sanandaj
IR000040745,"MASHHAD, IR",2025-03-12,0.0,",,S",,,51,"H,,S",54.0,",,S",,,10.555555555555555,12.222222222222221,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-03-12,0.0,",,S",,,52,"H,,S",,,43.0,",,S",11.11111111111111,,6.111111111111111,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-03-12,0.0,",,S",,,50,"H,,S",63.0,",,S",37.0,",,S",10.0,17.22222222222222,2.7777777777777777,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-12,0.0,",,S",,,78,"H,,S",90.0,",,S",66.0,",,S",25.555555555555557,32.22222222222222,18.88888888888889,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-03-12,0.0,",,S",,,64,"H,,S",76.0,",,S",,,17.77777777777778,24.444444444444443,,Sanandaj
IRM00040769,"ARAK, IR",2025-03-12,0.0,",,S",,,47,"H,,S",60.0,",,S",33.0,",,S",8.333333333333334,15.555555555555555,0.5555555555555556,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-03-12,0.0,"D,,S",,,50,"H,,S",69.0,",,S",41.0,",,S",10.0,20.555555555555557,5.0,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-03-12,0.0,",,S",,,66,"H,,S",70.0,",,S",,,18.88888888888889,21.11111111111111,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-12,0.0,",,S",,,51,"H,,S",65.0,",,S",37.0,",,S",10.555555555555555,18.333333333333332,2.7777777777777777,Sanandaj
IR000040841,"KERMAN, IR",2025-03-12,0.09,",,S",,,56,"H,,S",68.0,",,S",44.0,",,S",13.333333333333334,20.0,6.666666666666667,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-12,0.0,",,S",,,48,"H,,S",,,35.0,",,S",8.88888888888889,,1.6666666666666667,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-03-12,0.0,",,S",,,47,"H,,S",64.0,",,S",,,8.333333333333334,17.77777777777778,,Sanandaj
IRM00040738,"GORGAN, IR",2025-03-12,0.0,",,S",,,56,"H,,S",72.0,",,S",,,13.333333333333334,22.22222222222222,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-12,0.02,",,S",,,64,"H,,S",76.0,",,S",54.0,",,S",17.77777777777778,24.444444444444443,12.222222222222221,Sanandaj
IRM00040785,"KASHAN, IR",2025-03-12,0.0,",,S",,,59,"H,,S",69.0,",,S",50.0,",,S",15.0,20.555555555555557,10.0,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-03-12,0.0,",,S",,,41,"H,,S",56.0,",,S",26.0,",,S",5.0,13.333333333333334,-3.3333333333333335,Sanandaj
IRM00040729,"ZANJAN, IR",2025-03-12,0.0,",,S",,,49,"H,,S",60.0,",,S",29.0,",,S",9.444444444444445,15.555555555555555,-1.6666666666666667,Sanandaj
IRM00040811,"AHWAZ, IR",2025-03-12,0.0,",,S",,,70,"H,,S",,,60.0,",,S",21.11111111111111,,15.555555555555555,Sanandaj
IRM00040831,"ABADAN, IR",2025-03-12,0.0,",,S",,,68,"H,,S",,,,,20.0,,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-03-12,0.0,",,S",,,57,"H,,S",65.0,",,S",48.0,",,S",13.88888888888889,18.333333333333332,8.88888888888889,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-03-12,0.0,",,S",,,78,"H,,S",88.0,",,S",66.0,",,S",25.555555555555557,31.11111111111111,18.88888888888889,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-03-12,0.02,",,S",,,57,"H,,S",69.0,",,S",,,13.88888888888889,20.555555555555557,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-03-12,0.0,",,S",,,55,"H,,S",66.0,",,S",40.0,",,S",12.777777777777779,18.88888888888889,4.444444444444445,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-03-13,0.0,",,S",,,53,"H,,S",69.0,",,S",38.0,",,S",11.666666666666666,20.555555555555557,3.3333333333333335,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-03-13,0.0,",,S",,,75,"H,,S",86.0,",,S",,,23.88888888888889,30.0,,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-03-13,0.0,",,S",7.1,",,S",50,"H,,S",65.0,",,S",,,10.0,18.333333333333332,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-03-13,0.11,",,S",,,54,"H,,S",65.0,",,S",,,12.222222222222221,18.333333333333332,,Sanandaj
